Число вершин,Число рёбер,Диаметр,Радиус,Число компонент связности,Цикломатическое число,Максимальная степень вершины,Минимальная степень вершины,Среднее значение степеней вершин,Медиана значений степеней вершин,Мода значений степеней вершин,Хроматическое число,Планарность,Регулярный
70.0,1595.0,2.0,2.0,1.0,1526.0,55.0,36.0,45.57142857142857,46.0,47.0,20.0,False,False
60.0,287.0,3.0,2.0,1.0,228.0,20.0,4.0,9.566666666666666,10.0,11.0,7.0,False,False
93.0,3208.0,2.0,2.0,1.0,3116.0,76.0,58.0,68.98924731182795,69.0,73.0,32.0,False,False
57.0,106.0,,,3.0,52.0,8.0,0.0,3.719298245614035,4.0,3.0,4.0,False,False
66.0,777.0,2.0,2.0,1.0,712.0,32.0,10.0,23.545454545454547,23.0,21.0,12.0,False,False
39.0,86.0,5.0,3.0,1.0,48.0,10.0,1.0,4.410256410256411,4.0,3.0,4.0,False,False
76.0,2790.0,2.0,1.0,1.0,2715.0,75.0,70.0,73.42105263157895,74.0,74.0,50.0,False,False
75.0,1633.0,2.0,2.0,1.0,1559.0,52.0,35.0,43.54666666666667,43.0,42.0,19.0,False,False
94.0,666.0,3.0,2.0,1.0,573.0,20.0,6.0,14.170212765957446,14.0,14.0,8.0,False,False
83.0,2378.0,2.0,2.0,1.0,2296.0,72.0,45.0,57.30120481927711,57.0,57.0,27.0,False,False
20.0,170.0,2.0,1.0,1.0,151.0,19.0,15.0,17.0,17.0,18.0,13.0,False,False
37.0,81.0,5.0,3.0,1.0,45.0,8.0,1.0,4.378378378378378,4.0,3.0,4.0,False,False
39.0,245.0,3.0,2.0,1.0,207.0,19.0,5.0,12.564102564102564,13.0,13.0,8.0,False,False
77.0,2922.0,2.0,1.0,1.0,2846.0,76.0,74.0,75.8961038961039,76.0,76.0,74.0,False,False
56.0,1180.0,2.0,2.0,1.0,1125.0,48.0,36.0,42.142857142857146,42.0,43.0,22.0,False,False
35.0,207.0,3.0,2.0,1.0,173.0,17.0,8.0,11.82857142857143,11.0,11.0,8.0,False,False
83.0,1669.0,2.0,2.0,1.0,1587.0,51.0,29.0,40.21686746987952,40.0,41.0,19.0,False,False
27.0,139.0,3.0,2.0,1.0,113.0,17.0,2.0,10.296296296296296,10.0,9.0,8.0,False,False
20.0,66.0,3.0,2.0,1.0,47.0,10.0,3.0,6.6,7.0,8.0,6.0,False,False
53.0,1072.0,2.0,2.0,1.0,1020.0,46.0,32.0,40.45283018867924,41.0,38.0,20.0,False,False
68.0,967.0,2.0,2.0,1.0,900.0,38.0,21.0,28.441176470588236,28.0,27.0,14.0,False,False
81.0,1058.0,3.0,2.0,1.0,978.0,35.0,15.0,26.123456790123456,26.0,25.0,12.0,False,False
69.0,738.0,3.0,2.0,1.0,670.0,29.0,13.0,21.391304347826086,21.0,21.0,12.0,False,False
40.0,114.0,4.0,3.0,1.0,75.0,11.0,3.0,5.7,5.0,5.0,5.0,False,False
74.0,1675.0,2.0,2.0,1.0,1602.0,56.0,35.0,45.270270270270274,46.0,46.0,20.0,False,False
37.0,336.0,2.0,2.0,1.0,300.0,24.0,14.0,18.16216216216216,18.0,18.0,9.0,False,False
80.0,85.0,,,14.0,19.0,5.0,0.0,2.125,2.0,2.0,4.0,False,False
48.0,722.0,2.0,2.0,1.0,675.0,37.0,24.0,30.083333333333332,30.0,30.0,15.0,False,False
23.0,112.0,2.0,2.0,1.0,90.0,13.0,7.0,9.73913043478261,10.0,11.0,7.0,False,False
57.0,883.0,2.0,2.0,1.0,827.0,39.0,20.0,30.982456140350877,31.0,32.0,15.0,False,False
26.0,252.0,2.0,2.0,1.0,227.0,24.0,15.0,19.384615384615383,19.0,19.0,12.0,False,False
73.0,1685.0,2.0,2.0,1.0,1613.0,54.0,36.0,46.16438356164384,46.0,47.0,22.0,False,False
68.0,1497.0,2.0,2.0,1.0,1430.0,54.0,35.0,44.029411764705884,44.0,46.0,22.0,False,False
28.0,142.0,2.0,2.0,1.0,115.0,15.0,6.0,10.142857142857142,10.0,10.0,6.0,False,False
40.0,226.0,3.0,2.0,1.0,187.0,17.0,7.0,11.3,11.0,11.0,7.0,False,False
64.0,1572.0,2.0,2.0,1.0,1509.0,57.0,41.0,49.125,49.0,49.0,25.0,False,False
10.0,42.0,2.0,1.0,1.0,33.0,9.0,7.0,8.4,9.0,9.0,8.0,False,False
36.0,288.0,2.0,2.0,1.0,253.0,23.0,10.0,16.0,16.0,17.0,9.0,False,False
17.0,117.0,2.0,1.0,1.0,101.0,16.0,10.0,13.764705882352942,14.0,15.0,11.0,False,False
60.0,245.0,4.0,3.0,1.0,186.0,16.0,2.0,8.166666666666666,8.0,9.0,5.0,False,False
17.0,66.0,2.0,2.0,1.0,50.0,10.0,4.0,7.764705882352941,8.0,7.0,7.0,False,False
28.0,38.0,,,2.0,12.0,6.0,0.0,2.7142857142857144,3.0,3.0,3.0,False,False
91.0,3754.0,2.0,2.0,1.0,3664.0,88.0,77.0,82.50549450549451,83.0,83.0,45.0,False,False
29.0,162.0,3.0,2.0,1.0,134.0,17.0,6.0,11.172413793103448,11.0,10.0,8.0,False,False
88.0,3730.0,2.0,1.0,1.0,3643.0,87.0,82.0,84.77272727272727,85.0,85.0,54.0,False,False
75.0,150.0,,,3.0,78.0,8.0,0.0,4.0,4.0,4.0,4.0,False,False
81.0,2358.0,2.0,2.0,1.0,2278.0,66.0,51.0,58.22222222222222,58.0,58.0,26.0,False,False
68.0,850.0,2.0,2.0,1.0,783.0,36.0,16.0,25.0,25.0,28.0,13.0,False,False
28.0,245.0,2.0,2.0,1.0,218.0,21.0,12.0,17.5,18.0,19.0,12.0,False,False
15.0,88.0,2.0,2.0,1.0,74.0,13.0,9.0,11.733333333333333,12.0,13.0,8.0,False,False
75.0,917.0,2.0,2.0,1.0,843.0,33.0,16.0,24.453333333333333,24.0,24.0,12.0,False,False
52.0,1185.0,2.0,2.0,1.0,1134.0,50.0,39.0,45.57692307692308,46.0,48.0,27.0,False,False
20.0,134.0,2.0,2.0,1.0,115.0,17.0,11.0,13.4,14.0,14.0,8.0,False,False
37.0,307.0,2.0,2.0,1.0,271.0,26.0,10.0,16.594594594594593,16.0,15.0,9.0,False,False
21.0,103.0,3.0,2.0,1.0,83.0,14.0,6.0,9.80952380952381,10.0,8.0,7.0,False,False
10.0,24.0,2.0,2.0,1.0,15.0,8.0,3.0,4.8,4.0,4.0,4.0,False,False
47.0,911.0,2.0,2.0,1.0,865.0,45.0,30.0,38.765957446808514,39.0,38.0,22.0,False,False
87.0,3542.0,2.0,2.0,1.0,3456.0,85.0,74.0,81.42528735632185,82.0,82.0,47.0,False,False
17.0,112.0,2.0,1.0,1.0,96.0,16.0,12.0,13.176470588235293,13.0,12.0,10.0,False,False
37.0,480.0,2.0,2.0,1.0,444.0,31.0,18.0,25.945945945945947,26.0,26.0,16.0,False,False
46.0,696.0,2.0,2.0,1.0,651.0,39.0,24.0,30.26086956521739,30.0,30.0,17.0,False,False
70.0,389.0,3.0,2.0,1.0,320.0,20.0,5.0,11.114285714285714,11.0,11.0,8.0,False,False
90.0,2071.0,2.0,2.0,1.0,1982.0,56.0,35.0,46.022222222222226,46.0,45.0,19.0,False,False
11.0,22.0,4.0,2.0,1.0,12.0,6.0,1.0,4.0,4.0,5.0,5.0,False,False
36.0,590.0,2.0,1.0,1.0,555.0,35.0,30.0,32.77777777777778,33.0,32.0,25.0,False,False
12.0,57.0,2.0,1.0,1.0,46.0,11.0,8.0,9.5,10.0,9.0,7.0,False,False
76.0,827.0,2.0,2.0,1.0,752.0,31.0,13.0,21.763157894736842,22.0,21.0,11.0,False,False
78.0,1036.0,2.0,2.0,1.0,959.0,36.0,16.0,26.564102564102566,26.0,27.0,13.0,False,False
49.0,169.0,4.0,3.0,1.0,121.0,10.0,3.0,6.8979591836734695,7.0,7.0,6.0,False,False
78.0,229.0,,,2.0,153.0,14.0,0.0,5.871794871794871,5.0,5.0,5.0,False,False
76.0,2599.0,2.0,2.0,1.0,2524.0,74.0,61.0,68.39473684210526,69.0,70.0,38.0,False,False
76.0,2848.0,2.0,1.0,1.0,2773.0,75.0,74.0,74.94736842105263,75.0,75.0,74.0,False,False
12.0,34.0,2.0,2.0,1.0,23.0,8.0,3.0,5.666666666666667,6.0,7.0,5.0,False,False
94.0,1113.0,3.0,2.0,1.0,1020.0,31.0,13.0,23.680851063829788,24.0,24.0,12.0,False,False
86.0,966.0,3.0,2.0,1.0,881.0,34.0,12.0,22.46511627906977,22.0,22.0,13.0,False,False
83.0,1954.0,2.0,2.0,1.0,1872.0,56.0,34.0,47.08433734939759,47.0,44.0,21.0,False,False
21.0,136.0,2.0,2.0,1.0,116.0,19.0,9.0,12.952380952380953,13.0,13.0,8.0,False,False
95.0,2462.0,2.0,2.0,1.0,2368.0,64.0,41.0,51.83157894736842,52.0,53.0,21.0,False,False
14.0,75.0,2.0,2.0,1.0,62.0,12.0,8.0,10.714285714285714,11.0,12.0,8.0,False,False
25.0,284.0,2.0,1.0,1.0,260.0,24.0,19.0,22.72,23.0,24.0,20.0,False,False
61.0,581.0,3.0,2.0,1.0,521.0,29.0,11.0,19.049180327868854,19.0,20.0,10.0,False,False
71.0,1293.0,2.0,2.0,1.0,1223.0,47.0,28.0,36.42253521126761,36.0,37.0,17.0,False,False
26.0,282.0,2.0,2.0,1.0,257.0,24.0,18.0,21.692307692307693,22.0,22.0,14.0,False,False
87.0,1040.0,2.0,2.0,1.0,954.0,34.0,14.0,23.908045977011493,24.0,25.0,13.0,False,False
65.0,222.0,4.0,3.0,1.0,158.0,14.0,2.0,6.8307692307692305,7.0,5.0,6.0,False,False
57.0,1403.0,2.0,2.0,1.0,1347.0,55.0,43.0,49.228070175438596,50.0,51.0,30.0,False,False
56.0,283.0,3.0,2.0,1.0,228.0,18.0,5.0,10.107142857142858,10.0,9.0,7.0,False,False
35.0,151.0,3.0,2.0,1.0,117.0,14.0,3.0,8.628571428571428,9.0,10.0,7.0,False,False
24.0,216.0,2.0,2.0,1.0,193.0,21.0,15.0,18.0,18.0,20.0,12.0,False,False
71.0,1554.0,2.0,2.0,1.0,1484.0,52.0,33.0,43.774647887323944,44.0,45.0,21.0,False,False
87.0,2460.0,2.0,2.0,1.0,2374.0,65.0,48.0,56.55172413793103,57.0,56.0,25.0,False,False
28.0,78.0,4.0,3.0,1.0,51.0,8.0,3.0,5.571428571428571,6.0,6.0,5.0,False,False
7.0,14.0,2.0,2.0,1.0,8.0,5.0,2.0,4.0,4.0,5.0,4.0,False,False
55.0,305.0,3.0,2.0,1.0,251.0,18.0,3.0,11.090909090909092,11.0,11.0,8.0,False,False
79.0,2079.0,2.0,2.0,1.0,2001.0,60.0,44.0,52.63291139240506,53.0,54.0,23.0,False,False
30.0,279.0,2.0,2.0,1.0,250.0,23.0,13.0,18.6,19.0,22.0,12.0,False,False
97.0,4489.0,2.0,1.0,1.0,4393.0,96.0,88.0,92.55670103092784,93.0,93.0,54.0,False,False
56.0,466.0,3.0,2.0,1.0,411.0,25.0,10.0,16.642857142857142,16.0,13.0,11.0,False,False
50.0,396.0,3.0,2.0,1.0,347.0,30.0,9.0,15.84,16.0,18.0,9.0,False,False
69.0,2243.0,2.0,1.0,1.0,2175.0,68.0,59.0,65.01449275362319,65.0,65.0,43.0,False,False
62.0,1349.0,2.0,2.0,1.0,1288.0,51.0,35.0,43.516129032258064,44.0,42.0,22.0,False,False
40.0,283.0,2.0,2.0,1.0,244.0,20.0,9.0,14.15,14.0,15.0,9.0,False,False
83.0,576.0,3.0,2.0,1.0,494.0,23.0,4.0,13.879518072289157,14.0,14.0,8.0,False,False
10.0,19.0,3.0,2.0,1.0,10.0,5.0,2.0,3.8,4.0,3.0,4.0,False,False
34.0,112.0,4.0,3.0,1.0,79.0,12.0,2.0,6.588235294117647,7.0,7.0,6.0,False,False
31.0,228.0,2.0,2.0,1.0,198.0,20.0,8.0,14.709677419354838,15.0,16.0,10.0,False,False
19.0,97.0,2.0,2.0,1.0,79.0,14.0,5.0,10.210526315789474,10.0,9.0,8.0,False,False
35.0,101.0,4.0,3.0,1.0,67.0,12.0,2.0,5.771428571428571,5.0,3.0,5.0,False,False
58.0,711.0,2.0,2.0,1.0,654.0,33.0,18.0,24.517241379310345,24.0,20.0,13.0,False,False
88.0,2022.0,2.0,2.0,1.0,1935.0,55.0,37.0,45.95454545454545,46.0,46.0,20.0,False,False
95.0,1966.0,2.0,2.0,1.0,1872.0,55.0,29.0,41.38947368421053,41.0,40.0,19.0,False,False
10.0,40.0,2.0,1.0,1.0,31.0,9.0,6.0,8.0,8.0,8.0,7.0,False,False
46.0,485.0,2.0,2.0,1.0,440.0,28.0,15.0,21.08695652173913,21.0,22.0,11.0,False,False
94.0,2257.0,2.0,2.0,1.0,2164.0,58.0,35.0,48.02127659574468,48.0,48.0,20.0,False,False
51.0,915.0,2.0,2.0,1.0,865.0,44.0,30.0,35.88235294117647,35.0,34.0,19.0,False,False
34.0,379.0,2.0,2.0,1.0,346.0,29.0,14.0,22.294117647058822,23.0,23.0,14.0,False,False
12.0,29.0,3.0,2.0,1.0,18.0,7.0,2.0,4.833333333333333,5.0,4.0,5.0,False,False
100.0,1993.0,2.0,2.0,1.0,1894.0,53.0,25.0,39.86,40.0,38.0,18.0,False,False
27.0,39.0,6.0,3.0,1.0,13.0,7.0,1.0,2.888888888888889,3.0,3.0,4.0,False,False
42.0,712.0,2.0,2.0,1.0,671.0,38.0,29.0,33.904761904761905,34.0,35.0,20.0,False,False
37.0,447.0,2.0,2.0,1.0,411.0,30.0,18.0,24.16216216216216,24.0,25.0,15.0,False,False
65.0,1557.0,2.0,2.0,1.0,1493.0,60.0,40.0,47.90769230769231,48.0,48.0,22.0,False,False
11.0,29.0,3.0,2.0,1.0,19.0,8.0,2.0,5.2727272727272725,5.0,5.0,6.0,False,False
23.0,158.0,2.0,2.0,1.0,136.0,19.0,7.0,13.73913043478261,14.0,14.0,8.0,False,False
75.0,1781.0,2.0,2.0,1.0,1707.0,55.0,39.0,47.49333333333333,48.0,48.0,22.0,False,False
31.0,68.0,,,2.0,39.0,8.0,0.0,4.387096774193548,5.0,6.0,5.0,False,False
27.0,42.0,7.0,4.0,1.0,16.0,6.0,1.0,3.111111111111111,3.0,2.0,4.0,False,False
54.0,359.0,3.0,2.0,1.0,306.0,22.0,7.0,13.296296296296296,13.0,13.0,8.0,False,False
22.0,200.0,2.0,1.0,1.0,179.0,21.0,16.0,18.181818181818183,18.0,18.0,13.0,False,False
59.0,1083.0,2.0,2.0,1.0,1025.0,43.0,27.0,36.71186440677966,37.0,37.0,20.0,False,False
35.0,469.0,2.0,2.0,1.0,435.0,30.0,21.0,26.8,27.0,27.0,16.0,False,False
30.0,390.0,2.0,2.0,1.0,361.0,28.0,23.0,26.0,26.0,26.0,17.0,False,False
16.0,65.0,2.0,2.0,1.0,50.0,11.0,6.0,8.125,8.0,8.0,7.0,False,False
9.0,25.0,2.0,1.0,1.0,17.0,8.0,3.0,5.555555555555555,6.0,4.0,5.0,False,False
75.0,2299.0,2.0,2.0,1.0,2225.0,71.0,50.0,61.306666666666665,62.0,62.0,34.0,False,False
34.0,327.0,2.0,2.0,1.0,294.0,24.0,14.0,19.235294117647058,20.0,21.0,11.0,False,False
67.0,1649.0,2.0,2.0,1.0,1583.0,57.0,38.0,49.223880597014926,49.0,49.0,23.0,False,False
54.0,777.0,2.0,2.0,1.0,724.0,37.0,18.0,28.77777777777778,29.0,29.0,14.0,False,False
37.0,537.0,2.0,2.0,1.0,501.0,33.0,23.0,29.027027027027028,29.0,28.0,19.0,False,False
14.0,60.0,2.0,2.0,1.0,47.0,11.0,7.0,8.571428571428571,8.0,8.0,6.0,False,False
59.0,824.0,2.0,2.0,1.0,766.0,36.0,20.0,27.93220338983051,29.0,30.0,12.0,False,False
78.0,2786.0,2.0,2.0,1.0,2709.0,76.0,63.0,71.43589743589743,72.0,70.0,40.0,False,False
34.0,511.0,2.0,1.0,1.0,478.0,33.0,25.0,30.058823529411764,30.0,31.0,19.0,False,False
74.0,2583.0,2.0,1.0,1.0,2510.0,73.0,65.0,69.8108108108108,70.0,71.0,44.0,False,False
18.0,45.0,3.0,2.0,1.0,28.0,7.0,2.0,5.0,5.0,7.0,5.0,False,False
13.0,75.0,2.0,1.0,1.0,63.0,12.0,10.0,11.538461538461538,12.0,12.0,11.0,False,False
74.0,1386.0,2.0,2.0,1.0,1313.0,48.0,29.0,37.45945945945946,38.0,38.0,17.0,False,False
32.0,63.0,5.0,3.0,1.0,32.0,8.0,1.0,3.9375,3.0,3.0,5.0,False,False
92.0,3053.0,2.0,2.0,1.0,2962.0,78.0,56.0,66.3695652173913,66.0,68.0,32.0,False,False
93.0,3796.0,2.0,2.0,1.0,3704.0,87.0,73.0,81.63440860215054,82.0,82.0,43.0,False,False
64.0,968.0,2.0,2.0,1.0,905.0,38.0,19.0,30.25,30.0,29.0,15.0,False,False
93.0,4003.0,2.0,2.0,1.0,3911.0,91.0,79.0,86.08602150537635,86.0,86.0,50.0,False,False
82.0,1351.0,2.0,2.0,1.0,1270.0,43.0,23.0,32.951219512195124,33.0,32.0,15.0,False,False
32.0,424.0,2.0,2.0,1.0,393.0,30.0,22.0,26.5,27.0,26.0,17.0,False,False
80.0,1020.0,2.0,2.0,1.0,941.0,36.0,17.0,25.5,26.0,26.0,13.0,False,False
86.0,225.0,,,2.0,141.0,13.0,0.0,5.232558139534884,5.0,4.0,5.0,False,False
38.0,173.0,3.0,2.0,1.0,136.0,16.0,5.0,9.105263157894736,9.0,9.0,7.0,False,False
56.0,233.0,4.0,3.0,1.0,178.0,16.0,3.0,8.321428571428571,8.0,8.0,6.0,False,False
39.0,352.0,2.0,2.0,1.0,314.0,23.0,13.0,18.05128205128205,18.0,18.0,10.0,False,False
18.0,55.0,3.0,2.0,1.0,38.0,10.0,2.0,6.111111111111111,6.0,7.0,6.0,False,False
33.0,71.0,5.0,3.0,1.0,39.0,8.0,1.0,4.303030303030303,4.0,3.0,4.0,False,False
57.0,1193.0,2.0,2.0,1.0,1137.0,52.0,35.0,41.85964912280702,42.0,42.0,22.0,False,False
41.0,797.0,2.0,1.0,1.0,757.0,40.0,36.0,38.8780487804878,39.0,39.0,31.0,False,False
24.0,139.0,2.0,2.0,1.0,116.0,17.0,8.0,11.583333333333334,11.0,10.0,8.0,False,False
30.0,256.0,2.0,2.0,1.0,227.0,21.0,13.0,17.066666666666666,17.0,17.0,10.0,False,False
61.0,1075.0,2.0,2.0,1.0,1015.0,42.0,28.0,35.24590163934426,35.0,32.0,15.0,False,False
61.0,1725.0,2.0,1.0,1.0,1665.0,60.0,52.0,56.557377049180324,57.0,57.0,35.0,False,False
49.0,628.0,2.0,2.0,1.0,580.0,34.0,17.0,25.632653061224488,25.0,25.0,15.0,False,False
48.0,1008.0,2.0,2.0,1.0,961.0,45.0,38.0,42.0,42.0,42.0,26.0,False,False
40.0,530.0,2.0,2.0,1.0,491.0,32.0,19.0,26.5,27.0,27.0,15.0,False,False
77.0,738.0,3.0,2.0,1.0,662.0,27.0,8.0,19.16883116883117,19.0,21.0,11.0,False,False
29.0,383.0,2.0,1.0,1.0,355.0,28.0,24.0,26.413793103448278,27.0,27.0,20.0,False,False
85.0,2601.0,2.0,2.0,1.0,2517.0,73.0,51.0,61.2,61.0,65.0,28.0,False,False
18.0,47.0,3.0,2.0,1.0,30.0,8.0,2.0,5.222222222222222,5.0,7.0,5.0,False,False
97.0,2744.0,2.0,2.0,1.0,2648.0,70.0,45.0,56.577319587628864,57.0,60.0,24.0,False,False
86.0,1794.0,2.0,2.0,1.0,1709.0,51.0,34.0,41.72093023255814,41.0,41.0,20.0,False,False
37.0,502.0,2.0,2.0,1.0,466.0,32.0,22.0,27.135135135135137,27.0,30.0,15.0,False,False
49.0,493.0,3.0,2.0,1.0,445.0,27.0,12.0,20.122448979591837,20.0,18.0,11.0,False,False
77.0,696.0,3.0,2.0,1.0,620.0,29.0,10.0,18.07792207792208,18.0,17.0,11.0,False,False
64.0,1608.0,2.0,2.0,1.0,1545.0,58.0,40.0,50.25,50.0,50.0,24.0,False,False
65.0,1843.0,2.0,1.0,1.0,1779.0,64.0,50.0,56.707692307692305,57.0,56.0,33.0,False,False
90.0,3368.0,2.0,2.0,1.0,3279.0,81.0,68.0,74.84444444444445,75.0,76.0,36.0,False,False
76.0,2572.0,2.0,2.0,1.0,2497.0,72.0,63.0,67.6842105263158,68.0,68.0,39.0,False,False
11.0,51.0,2.0,1.0,1.0,41.0,10.0,8.0,9.272727272727273,9.0,10.0,8.0,False,False
19.0,116.0,2.0,2.0,1.0,98.0,16.0,7.0,12.210526315789474,13.0,10.0,8.0,False,False
71.0,1580.0,2.0,2.0,1.0,1510.0,54.0,35.0,44.50704225352113,45.0,47.0,21.0,False,False
38.0,504.0,2.0,2.0,1.0,467.0,34.0,17.0,26.526315789473685,27.0,27.0,14.0,False,False
36.0,346.0,2.0,2.0,1.0,311.0,24.0,16.0,19.22222222222222,19.0,18.0,11.0,False,False
47.0,880.0,2.0,2.0,1.0,834.0,43.0,30.0,37.4468085106383,38.0,38.0,22.0,False,False
9.0,16.0,4.0,2.0,1.0,8.0,6.0,1.0,3.5555555555555554,4.0,4.0,4.0,False,False
35.0,579.0,2.0,1.0,1.0,545.0,34.0,31.0,33.08571428571429,33.0,34.0,26.0,False,False
18.0,43.0,3.0,2.0,1.0,26.0,10.0,1.0,4.777777777777778,5.0,4.0,5.0,False,False
95.0,766.0,3.0,2.0,1.0,672.0,24.0,7.0,16.126315789473683,16.0,13.0,9.0,False,False
42.0,778.0,2.0,2.0,1.0,737.0,40.0,34.0,37.04761904761905,37.0,37.0,24.0,False,False
40.0,685.0,2.0,2.0,1.0,646.0,38.0,30.0,34.25,34.0,34.0,21.0,False,False
73.0,2407.0,2.0,2.0,1.0,2335.0,71.0,59.0,65.94520547945206,66.0,66.0,38.0,False,False
62.0,1008.0,2.0,2.0,1.0,947.0,40.0,26.0,32.516129032258064,33.0,35.0,15.0,False,False
38.0,691.0,2.0,1.0,1.0,654.0,37.0,35.0,36.36842105263158,37.0,37.0,31.0,False,False
51.0,513.0,3.0,2.0,1.0,463.0,27.0,9.0,20.11764705882353,21.0,21.0,11.0,False,False
58.0,1134.0,2.0,2.0,1.0,1077.0,47.0,31.0,39.10344827586207,40.0,40.0,21.0,False,False
68.0,513.0,3.0,2.0,1.0,446.0,23.0,9.0,15.088235294117647,15.0,13.0,8.0,False,False
88.0,3726.0,2.0,1.0,1.0,3639.0,87.0,81.0,84.68181818181819,85.0,85.0,58.0,False,False
83.0,240.0,5.0,3.0,1.0,158.0,12.0,2.0,5.783132530120482,6.0,4.0,6.0,False,False
14.0,72.0,2.0,1.0,1.0,59.0,13.0,6.0,10.285714285714286,10.0,10.0,8.0,False,False
95.0,2835.0,2.0,2.0,1.0,2741.0,72.0,47.0,59.68421052631579,60.0,56.0,25.0,False,False
61.0,1543.0,2.0,2.0,1.0,1483.0,58.0,42.0,50.59016393442623,51.0,50.0,28.0,False,False
25.0,172.0,2.0,2.0,1.0,148.0,19.0,10.0,13.76,13.0,12.0,10.0,False,False
62.0,1180.0,2.0,2.0,1.0,1119.0,46.0,30.0,38.064516129032256,37.0,37.0,20.0,False,False
64.0,541.0,3.0,2.0,1.0,478.0,23.0,10.0,16.90625,17.0,18.0,10.0,False,False
70.0,1431.0,2.0,2.0,1.0,1362.0,52.0,33.0,40.885714285714286,41.0,38.0,21.0,False,False
37.0,435.0,2.0,2.0,1.0,399.0,29.0,19.0,23.513513513513512,23.0,22.0,13.0,False,False
10.0,19.0,3.0,2.0,1.0,10.0,5.0,2.0,3.8,4.0,5.0,3.0,False,False
38.0,117.0,4.0,3.0,1.0,80.0,10.0,1.0,6.157894736842105,7.0,5.0,5.0,False,False
9.0,27.0,2.0,1.0,1.0,19.0,8.0,4.0,6.0,6.0,6.0,6.0,False,False
100.0,3360.0,2.0,2.0,1.0,3261.0,78.0,56.0,67.2,67.0,64.0,29.0,False,False
9.0,16.0,3.0,2.0,1.0,8.0,5.0,1.0,3.5555555555555554,4.0,4.0,3.0,False,False
44.0,546.0,2.0,2.0,1.0,503.0,33.0,19.0,24.818181818181817,25.0,25.0,14.0,False,False
88.0,2284.0,2.0,2.0,1.0,2197.0,62.0,36.0,51.90909090909091,52.0,54.0,24.0,False,False
59.0,913.0,2.0,2.0,1.0,855.0,46.0,21.0,30.949152542372882,30.0,29.0,17.0,False,False
59.0,1113.0,2.0,2.0,1.0,1055.0,49.0,31.0,37.728813559322035,37.0,35.0,18.0,False,False
6.0,13.0,2.0,1.0,1.0,8.0,5.0,3.0,4.333333333333333,5.0,5.0,5.0,False,False
46.0,705.0,2.0,2.0,1.0,660.0,37.0,25.0,30.652173913043477,31.0,29.0,17.0,False,False
29.0,364.0,2.0,2.0,1.0,336.0,27.0,22.0,25.103448275862068,26.0,26.0,17.0,False,False
57.0,483.0,3.0,2.0,1.0,427.0,25.0,10.0,16.94736842105263,16.0,16.0,10.0,False,False
27.0,121.0,3.0,2.0,1.0,95.0,15.0,4.0,8.962962962962964,9.0,9.0,8.0,False,False
97.0,4290.0,2.0,2.0,1.0,4194.0,94.0,81.0,88.45360824742268,89.0,89.0,49.0,False,False
100.0,594.0,4.0,3.0,1.0,495.0,21.0,5.0,11.88,12.0,12.0,7.0,False,False
100.0,1294.0,3.0,2.0,1.0,1195.0,35.0,16.0,25.88,26.0,28.0,14.0,False,False
62.0,683.0,2.0,2.0,1.0,622.0,29.0,13.0,22.032258064516128,22.0,20.0,12.0,False,False
98.0,4438.0,2.0,2.0,1.0,4341.0,95.0,82.0,90.57142857142857,91.0,91.0,48.0,False,False
86.0,1441.0,2.0,2.0,1.0,1356.0,48.0,22.0,33.51162790697674,34.0,33.0,16.0,False,False
99.0,886.0,3.0,2.0,1.0,788.0,30.0,9.0,17.8989898989899,18.0,19.0,11.0,False,False
87.0,2123.0,2.0,2.0,1.0,2037.0,62.0,39.0,48.804597701149426,48.0,45.0,20.0,False,False
55.0,418.0,3.0,2.0,1.0,364.0,26.0,9.0,15.2,15.0,13.0,9.0,False,False
18.0,134.0,2.0,1.0,1.0,117.0,17.0,13.0,14.88888888888889,15.0,15.0,11.0,False,False
83.0,1204.0,2.0,2.0,1.0,1122.0,40.0,20.0,29.012048192771083,29.0,29.0,14.0,False,False
40.0,336.0,2.0,2.0,1.0,297.0,22.0,9.0,16.8,17.0,19.0,10.0,False,False
84.0,112.0,,,5.0,33.0,7.0,0.0,2.6666666666666665,3.0,3.0,4.0,False,False
69.0,973.0,2.0,2.0,1.0,905.0,38.0,19.0,28.202898550724637,28.0,27.0,15.0,False,False
64.0,245.0,4.0,3.0,1.0,182.0,15.0,2.0,7.65625,7.0,7.0,6.0,False,False
82.0,432.0,3.0,3.0,1.0,351.0,18.0,5.0,10.536585365853659,10.0,9.0,7.0,False,False
31.0,54.0,6.0,3.0,1.0,24.0,6.0,1.0,3.4838709677419355,3.0,4.0,4.0,False,False
64.0,1549.0,2.0,2.0,1.0,1486.0,57.0,35.0,48.40625,49.0,52.0,24.0,False,False
55.0,335.0,3.0,2.0,1.0,281.0,18.0,7.0,12.181818181818182,12.0,14.0,9.0,False,False
60.0,1256.0,2.0,2.0,1.0,1197.0,49.0,33.0,41.86666666666667,41.0,41.0,21.0,False,False
92.0,2658.0,2.0,2.0,1.0,2567.0,68.0,46.0,57.78260869565217,58.0,56.0,26.0,False,False
90.0,2031.0,2.0,2.0,1.0,1942.0,57.0,34.0,45.13333333333333,45.0,44.0,20.0,False,False
93.0,280.0,5.0,3.0,1.0,188.0,12.0,2.0,6.021505376344086,6.0,5.0,5.0,False,False
